route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007716,OCESN860219F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1430:20260515,860219,1,29757,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860219F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1358:20260628,860219,1,29758,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007722,OCESN860219F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1430:20260512,860219,1,29759,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,000019,OCESA86022F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757625:87757724:6:1123:20260328,86022,0,29760,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,002072,OCESA86022F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:26:1123:20260607,86022,0,29761,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007674,OCESA86022F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:25:1123:20260419,86022,0,29762,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007723,OCESA86022F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:25:1123:20260726,86022,0,29763,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007623,OCESA86022F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757625:20:1049:20260731,86022,0,29764,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860220F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1800:20260628,860220,0,29765,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000863,OCESN860221F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1430:20260627,860221,1,29766,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007724,OCESN860222F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1556:20260421,860222,0,29767,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007725,OCESN860222F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1556:20260424,860222,0,29768,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007726,OCESN860222F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1518:20260510,860222,0,29769,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,004491,OCESN860222F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87574004:87543009:5:1556:20260703,860222,0,29770,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007727,OCESN860222F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1518:20260628,860222,0,29771,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007728,OCESN860222F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1556:20260515,860222,0,29772,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007729,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260220,860223,1,29773,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,002378,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260512,860223,1,29774,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007730,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260423,860223,1,29775,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007731,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260424,860223,1,29776,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000016,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1605:20260402,860223,1,29777,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,002226,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87574004:5:1534:20260618,860223,1,29778,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000009,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260513,860223,1,29779,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000104,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543017:87571000:10:1600:20260313,860223,1,29780,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007732,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87574004:5:1514:20260702,860223,1,29781,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,005192,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87574004:5:1515:20260703,860223,1,29782,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000863,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260627,860223,1,29783,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:9:1600:20260628,860223,1,29784,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007733,OCESN860223F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1600:20260529,860223,1,29785,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000526,OCESN860224F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:11:1635:20260513,860224,0,29786,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000354,OCESN860224F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:11:1635:20260424,860224,0,29787,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007734,OCESN860224F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1622:20260515,860224,0,29788,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860224F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1622:20260628,860224,0,29789,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000615,OCESN860225F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1658:20260703,860225,1,29790,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007735,OCESN860226F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543017:10:1720:20260627,860226,0,29791,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000084,OCESN860226F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543017:10:1719:20260501,860226,0,29792,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001059,OCESN860226F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1722:20260514,860226,0,29793,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007736,OCESN860226F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543017:10:1717:20260528,860226,0,29794,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007737,OCESN860226F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1722:20260530,860226,0,29795,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007738,OCESN860226F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1722:20260529,860226,0,29796,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000615,OCESN860227F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1828:20260703,860227,1,29797,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,006545,OCESN860228F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1822:20260703,860228,0,29798,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,005298,OCESN860228F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1822:20260702,860228,0,29799,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007739,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543017:87571000:9:1859:20260625,860229,1,29800,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000019,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1900:20260328,860229,1,29801,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000084,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543017:87571000:10:1859:20260501,860229,1,29802,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007735,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543017:87571000:10:1859:20260627,860229,1,29803,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000002,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1856:20260403,860229,1,29804,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000025,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1857:20260515,860229,1,29805,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001059,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1859:20260514,860229,1,29806,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000526,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1859:20260513,860229,1,29807,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001043,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1900:20260703,860229,1,29808,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001853,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543017:87571000:9:1900:20260702,860229,1,29809,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007740,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1859:20260626,860229,1,29810,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007741,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1859:20260530,860229,1,29811,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007742,OCESN860229F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:9:1859:20260416,860229,1,29812,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,000019,OCESA86023F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:87757625:6:940:20260328,86023,1,29813,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,001061,OCESA86023F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:83045013:25:1120:20260511,86023,1,29814,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,002072,OCESA86023F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:83045013:27:1118:20260607,86023,1,29815,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007743,OCESA86023F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:83045013:25:1118:20260731,86023,1,29816,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,002942,OCESN860230F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1901:20260627,860230,0,29817,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007744,OCESN860230F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1901:20260628,860230,0,29818,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000085,OCESN860230F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1901:20260508,860230,0,29819,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000615,OCESN860232F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:1922:20260703,860232,0,29820,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001832,OCESN860233F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2016:20260703,860233,1,29821,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001567,OCESN860233F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1959:20260702,860233,1,29822,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000025,OCESN860234F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2031:20260515,860234,0,29823,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,006312,OCESN860234F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2031:20260628,860234,0,29824,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007745,OCESN860234F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2031:20260703,860234,0,29825,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000429,OCESN860234F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2031:20260507,860234,0,29826,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007746,OCESN860235F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543017:87571000:10:2059:20260703,860235,1,29827,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007734,OCESN860235F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2059:20260515,860235,1,29828,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000863,OCESN860235F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2059:20260627,860235,1,29829,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860235F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2100:20260628,860235,1,29830,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001567,OCESN860235F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2059:20260702,860235,1,29831,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860236F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2205:20260628,860236,0,29832,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007747,OCESN860237F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2209:20260625,860237,1,29833,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000169,OCESN860237F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2209:20260525,860237,1,29834,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,002942,OCESN860237F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2201:20260627,860237,1,29835,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007748,OCESN860237F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2201:20260628,860237,1,29836,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007749,OCESN860237F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2201:20260703,860237,1,29837,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,006665,OCESN860238F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571240:87543009:9:2222:20260511,860238,0,29838,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001832,OCESN860238F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:9:2222:20260703,860238,0,29839,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007750,OCESN860238F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2222:20260702,860238,0,29840,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007746,OCESN860239F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:11:2258:20260703,860239,1,29841,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,007734,OCESN860239F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2258:20260515,860239,1,29842,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860239F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2258:20260628,860239,1,29843,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001567,OCESN860239F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2258:20260702,860239,1,29844,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,000019,OCESA86024F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757625:87757724:6:1153:20260328,86024,0,29845,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007672,OCESA86024F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:26:1153:20260412,86024,0,29846,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,002072,OCESA86024F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:27:1153:20260607,86024,0,29847,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,003857,OCESA86024F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:25:1153:20260216,86024,0,29848,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007751,OCESA86024F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:25:1153:20260726,86024,0,29849,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007752,OCESA86024F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757625:20:1121:20260731,86024,0,29850,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001832,OCESN860240F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2322:20260703,860240,0,29851,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,001567,OCESN860240F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87571000:87543009:10:2322:20260702,860240,0,29852,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000865,OCESN860241F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1033:20260628,860241,1,29853,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000853,OCESN860243F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1805:20260525,860243,1,29854,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000854,OCESN860243F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:1805:20260628,860243,1,29855,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,006312,OCESN860245F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:2023:20260628,860245,1,29856,
FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB:,000615,OCESN860247F1187_F:TER:FR:Line::769AD820-F58A-410A-9C2A-CB0BA7789DAB::87543009:87571000:10:747:20260703,860247,1,29857,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,000019,OCESA86025F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:87757625:6:1009:20260328,86025,1,29858,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,002072,OCESA86025F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:83045013:27:1152:20260607,86025,1,29859,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007654,OCESA86025F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:83045013:25:1152:20260731,86025,1,29860,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,006662,OCESN860252F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:835:20260513,860252,0,29861,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,006665,OCESN860252F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:835:20260511,860252,0,29862,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007753,OCESN860252F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:835:20260629,860252,0,29863,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007754,OCESN860252F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:835:20260703,860252,0,29864,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,003307,OCESN860252F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:835:20260427,860252,0,29865,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007755,OCESN860252F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:835:20260515,860252,0,29866,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,000019,OCESA86026F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757625:87757724:6:1223:20260328,86026,0,29867,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007662,OCESA86026F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:26:1223:20260412,86026,0,29868,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,002072,OCESA86026F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:27:1223:20260607,86026,0,29869,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,007756,OCESA86026F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87757724:25:1223:20260731,86026,0,29870,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007746,OCESN860260F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543017:4:1832:20260703,860260,0,29871,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007757,OCESN860260F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:1834:20260702,860260,0,29872,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,000025,OCESN860261F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87543009:87571000:4:1908:20260515,860261,1,29873,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007758,OCESN860261F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87543017:87571000:4:1907:20260702,860261,1,29874,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007759,OCESN860261F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87543009:87571000:4:1907:20260703,860261,1,29875,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,000013,OCESN860262F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:1931:20260513,860262,0,29876,
FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7:,007760,OCESN860262F1187_F:TER:FR:Line::545d213e-22d3-4b62-9839-0693db5cfdb7::87571000:87543009:4:1931:20260703,860262,0,29877,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,000019,OCESA86027F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:87757625:6:1039:20260328,86027,1,29878,
FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4:,002137,OCESA86027F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87757724:83045013:27:1221:20260605,86027,1,29879,
